idx,stamp,x,y,yaw_rad
956,1781699164520.0,0.682365,-0.00562,-2.540538508
957,1781699164586.0,0.681575,-0.006174,-2.501662632
958,1781699164753.0,0.675604,-0.010764,-2.463632953
959,1781699164888.0,0.674049,-0.012795,-2.409840929
960,1781699165019.0,0.673842,-0.012978,-2.411258106
961,1781699165088.0,0.673842,-0.012978,-2.411258106
962,1781699165189.0,0.670813,-0.013702,-2.409038289
963,1781699165291.0,0.671245,-0.013319,-2.409240423
964,1781699165410.0,0.671245,-0.013319,-2.409240423
965,1781699165466.0,0.671245,-0.013319,-2.409240423
966,1781699165527.0,0.671245,-0.013319,-2.409240423
967,1781699165595.0,0.671245,-0.013319,-2.409240423
968,1781699165662.0,0.670276,-0.014206,-2.374960514
969,1781699165728.0,0.670276,-0.014206,-2.374960514
970,1781699165829.0,0.659511,-0.025146,-2.297306332
971,1781699165950.0,0.659511,-0.025146,-2.297306332
972,1781699166006.0,0.658444,-0.027054,-2.267332404
973,1781699166073.0,0.652106,-0.030957,-2.25292816
974,1781699166133.0,0.652106,-0.030957,-2.25292816
975,1781699166198.0,0.652068,-0.031006,-2.252768521
976,1781699166274.0,0.652068,-0.031006,-2.252768521
977,1781699166339.0,0.652068,-0.031006,-2.252768521
978,1781699166401.0,0.652068,-0.031006,-2.252768521
979,1781699166466.0,0.652068,-0.031006,-2.252768521
980,1781699166532.0,0.651817,-0.031313,-2.237755631
981,1781699166600.0,0.650508,-0.03299,-2.222668696
982,1781699166666.0,0.650508,-0.03299,-2.222668696
983,1781699166735.0,0.643372,-0.042719,-2.166445666
984,1781699166802.0,0.635804,-0.055773,-2.046563067
985,1781699166869.0,0.635804,-0.055773,-2.046563067
986,1781699166971.0,0.636425,-0.062001,-1.977638871
987,1781699167174.0,0.633834,-0.068005,-1.951371672
988,1781699167316.0,0.635015,-0.067904,-1.957049232
989,1781699167430.0,0.635015,-0.067904,-1.957049232
990,1781699167489.0,0.635015,-0.067904,-1.957049232
991,1781699167553.0,0.635015,-0.067904,-1.957049232
992,1781699167609.0,0.635015,-0.067904,-1.957049232
993,1781699167710.0,0.631538,-0.077172,-1.896991705
994,1781699167844.0,0.630571,-0.080319,-1.860966524
995,1781699167957.0,0.629355,-0.081295,-1.856008351
996,1781699168045.0,0.628268,-0.084398,-1.854151863
997,1781699168152.0,0.628268,-0.084398,-1.854151863
998,1781699168248.0,0.628241,-0.084526,-1.854047242
999,1781699168355.0,0.628241,-0.084526,-1.854047242
1000,1781699168449.0,0.628241,-0.084526,-1.854047242
1001,1781699168584.0,0.628253,-0.084478,-1.846877352
1002,1781699168696.0,0.62563,-0.094935,-1.782750306
1003,1781699168785.0,0.625134,-0.105165,-1.698352381
1004,1781699168906.0,0.622336,-0.105604,-1.659548124
1005,1781699168986.0,0.62078,-0.110605,-1.656066377
1006,1781699169094.0,0.619966,-0.113641,-1.655640734
1007,1781699169160.0,0.619966,-0.113641,-1.655640734
1008,1781699169230.0,0.61998,-0.113543,-1.655474897
1009,1781699169289.0,0.61998,-0.113543,-1.655474897
1010,1781699169356.0,0.61998,-0.113543,-1.655474897
1011,1781699169424.0,0.61998,-0.113543,-1.655474897
1012,1781699169490.0,0.61998,-0.113543,-1.655474897
1013,1781699169556.0,0.619934,-0.114085,-1.63564492
1014,1781699169624.0,0.619431,-0.122541,-1.60776961
1015,1781699169725.0,0.61933,-0.127773,-1.573501788
1016,1781699169830.0,0.61933,-0.127773,-1.573501788
1017,1781699169930.0,0.619574,-0.134952,-1.514241106
1018,1781699170062.0,0.619354,-0.137426,-1.511349845
1019,1781699170187.0,0.619356,-0.13735,-1.511090243
1020,1781699170264.0,0.619356,-0.13735,-1.511090243
1021,1781699170391.0,0.619356,-0.13735,-1.511090243
1022,1781699170438.0,0.619356,-0.13735,-1.511090243
1023,1781699170503.0,0.619389,-0.137914,-1.490497467
1024,1781699170578.0,0.620113,-0.146417,-1.463420548
1025,1781699170668.0,0.623209,-0.154589,-1.394223545
1026,1781699170777.0,0.624706,-0.15497,-1.401154969
1027,1781699170871.0,0.62508,-0.157137,-1.402187549
1028,1781699170976.0,0.62508,-0.157137,-1.402187549
1029,1781699171070.0,0.625063,-0.157005,-1.401958999
1030,1781699171204.0,0.625063,-0.157005,-1.401958999
1031,1781699171314.0,0.625078,-0.157107,-1.395117805
1032,1781699171407.0,0.62675,-0.165063,-1.340141439
1033,1781699171513.0,0.626686,-0.171666,-1.28909431
1034,1781699171581.0,0.626686,-0.171666,-1.28909431
1035,1781699171651.0,0.627093,-0.175696,-1.266568878
1036,1781699171714.0,0.627534,-0.177777,-1.269388641
1037,1781699171780.0,0.627534,-0.177777,-1.269388641
1038,1781699171844.0,0.628245,-0.180072,-1.270375524
1039,1781699171910.0,0.628245,-0.180072,-1.270375524
1040,1781699171985.0,0.628245,-0.180072,-1.270375524
1041,1781699172046.0,0.628167,-0.179806,-1.270540064
1042,1781699172112.0,0.628167,-0.179806,-1.270540064
1043,1781699172178.0,0.628167,-0.179806,-1.270540064
1044,1781699172245.0,0.628167,-0.179806,-1.270540064
1045,1781699172313.0,0.628167,-0.179806,-1.270540064
1046,1781699172380.0,0.629208,-0.182973,-1.226539728
1047,1781699172447.0,0.629208,-0.182973,-1.226539728
1048,1781699172515.0,0.631956,-0.196449,-1.153585395
1049,1781699172581.0,0.630899,-0.196385,-1.156528509
1050,1781699172650.0,0.630899,-0.196385,-1.156528509
1051,1781699172717.0,0.631194,-0.198055,-1.162794244
1052,1781699172793.0,0.6313,-0.19828,-1.162461825
1053,1781699172856.0,0.6313,-0.19828,-1.162461825
1054,1781699172918.0,0.6313,-0.19828,-1.162461825
1055,1781699172984.0,0.631206,-0.198065,-1.1630016
1056,1781699173086.0,0.631206,-0.198065,-1.1630016
1057,1781699173203.0,0.631206,-0.198065,-1.1630016
1058,1781699173287.0,0.632185,-0.200219,-1.1124139309999999
1059,1781699173397.0,0.634687,-0.205297,-1.098623398
1060,1781699173461.0,0.640538,-0.211659,-1.0633325549999997
1061,1781699173529.0,0.640538,-0.211659,-1.0633325549999997
1062,1781699173597.0,0.640538,-0.211659,-1.0633325549999997
1063,1781699173660.0,0.640958,-0.214664,-1.06757333
1064,1781699173729.0,0.640958,-0.214664,-1.06757333
1065,1781699173798.0,0.641077,-0.216063,-1.068470659
1066,1781699173861.0,0.641077,-0.216063,-1.068470659
1067,1781699173925.0,0.641077,-0.216063,-1.068470659
1068,1781699173992.0,0.641077,-0.216063,-1.068470659
1069,1781699174070.0,0.641002,-0.21593,-1.0685211360000002
1070,1781699174127.0,0.641002,-0.21593,-1.0685211360000002
1071,1781699174192.0,0.641246,-0.216375,-1.0546526219999999
1072,1781699174268.0,0.644028,-0.221046,-1.0145795450000001
1073,1781699174328.0,0.644028,-0.221046,-1.0145795450000001
1074,1781699174395.0,0.647718,-0.226764,-0.970142563
1075,1781699174471.0,0.647245,-0.225913,-0.9500123899999999
1076,1781699174530.0,0.647245,-0.225913,-0.9500123899999999
1077,1781699174597.0,0.648092,-0.227098,-0.9502682089999999
1078,1781699174665.0,0.648092,-0.227098,-0.9502682089999999
1079,1781699174764.0,0.648092,-0.227098,-0.9502682089999999
1080,1781699174870.0,0.648092,-0.227098,-0.9502682089999999
1081,1781699174967.0,0.648644,-0.227835,-0.913702604
1082,1781699175074.0,0.648644,-0.227835,-0.913702604
1083,1781699175140.0,0.654074,-0.234818,-0.8907375210000001
1084,1781699175210.0,0.655868,-0.236946,-0.8708689810000001
1085,1781699175302.0,0.656924,-0.24074,-0.805788975
1086,1781699175409.0,0.653349,-0.242097,-0.79477647
1087,1781699175504.0,0.654542,-0.243311,-0.7946568210000002
1088,1781699175611.0,0.654542,-0.243311,-0.7946568210000002
1089,1781699175706.0,0.654375,-0.243135,-0.794518692
1090,1781699175815.0,0.654375,-0.243135,-0.794518692
1091,1781699175880.0,0.654375,-0.243135,-0.794518692
1092,1781699175942.0,0.657339,-0.245998,-0.7470191489999998
1093,1781699176043.0,0.661549,-0.249864,-0.7272058910000001
1094,1781699176166.0,0.661549,-0.249864,-0.7272058910000001
1095,1781699176244.0,0.662579,-0.250873,-0.7271219100000001
1096,1781699176355.0,0.662328,-0.250648,-0.7309814440000002
1097,1781699176423.0,0.662328,-0.250648,-0.7309814440000002
1098,1781699176480.0,0.661336,-0.249751,-0.7383915119999998
1099,1781699176545.0,0.661336,-0.249751,-0.7383915119999998
1100,1781699176613.0,0.661334,-0.24975,-0.7382807859999998
1101,1781699176680.0,0.661716,-0.250099,-0.726672293
1102,1781699176749.0,0.661716,-0.250099,-0.726672293
1103,1781699176813.0,0.665165,-0.253046,-0.682034501
1104,1781699176881.0,0.665165,-0.253046,-0.682034501
1105,1781699176948.0,0.671055,-0.257705,-0.6452369330000001
1106,1781699177015.0,0.721447,-0.265018,-0.5721302179999999
1107,1781699177083.0,0.721447,-0.265018,-0.5721302179999999
1108,1781699177184.0,0.727574,-0.267905,-0.48715507999999996
1109,1781699177319.0,0.724002,-0.268184,-0.4575104219999999
1110,1781699177431.0,0.725613,-0.269127,-0.45082161099999984
1111,1781699177493.0,0.725613,-0.269127,-0.45082161099999984
1112,1781699177587.0,0.725886,-0.269253,-0.4503165349999998
1113,1781699177722.0,0.725886,-0.269253,-0.4503165349999998
1114,1781699177850.0,0.726261,-0.269439,-0.43865239099999975
1115,1781699177923.0,0.734798,-0.273168,-0.3895921910000002
1116,1781699178048.0,0.743125,-0.276421,-0.3541098680000001
1117,1781699178101.0,0.743125,-0.276421,-0.3541098680000001
1118,1781699178160.0,0.750063,-0.281645,-0.34048195299999984
1119,1781699178259.0,0.752161,-0.282826,-0.32646679899999986
1120,1781699178378.0,0.753109,-0.283145,-0.3207102700000002
1121,1781699178462.0,0.75192,-0.282609,-0.31473266199999994
1122,1781699178574.0,0.751873,-0.282592,-0.31435697399999984
1123,1781699178664.0,0.751873,-0.282592,-0.31435697399999984
1124,1781699178788.0,0.752082,-0.282663,-0.30632097699999994
1125,1781699178845.0,0.752082,-0.282663,-0.30632097699999994
1126,1781699178901.0,0.757668,-0.28441,-0.2946560709999999
1127,1781699178972.0,0.757668,-0.28441,-0.2946560709999999
1128,1781699179032.0,0.776849,-0.290222,-0.27732705199999996
1129,1781699179100.0,0.790608,-0.293983,-0.2511555149999998
1130,1781699179200.0,0.790689,-0.293997,-0.2497330230000001
1131,1781699179313.0,0.751275,-0.297535,-0.18553370699999983
1132,1781699179402.0,0.751424,-0.297559,-0.18485203799999983
1133,1781699179520.0,0.751424,-0.297559,-0.18485203799999983
1134,1781699179574.0,0.751424,-0.297559,-0.18485203799999983
1135,1781699179636.0,0.751424,-0.297559,-0.18485203799999983
1136,1781699179705.0,0.751424,-0.297559,-0.18485203799999983
1137,1781699179773.0,0.751424,-0.297559,-0.18485203799999983
1138,1781699179837.0,0.751424,-0.297559,-0.18485203799999983
1139,1781699179905.0,0.751424,-0.297559,-0.18485203799999983
1140,1781699179973.0,0.751424,-0.297559,-0.18485203799999983
1141,1781699180038.0,0.75142,-0.297563,-0.18848427499999998
1142,1781699180141.0,0.755102,-0.29829,-0.19372927200000012
1143,1781699180260.0,0.766383,-0.300513,-0.19451887600000006
1144,1781699180315.0,0.766383,-0.300513,-0.19451887600000006
1145,1781699180372.0,0.776287,-0.302516,-0.2067611880000002
1146,1781699180449.0,0.77718,-0.302702,-0.21537086199999989
1147,1781699180511.0,0.77718,-0.302702,-0.21537086199999989
1148,1781699180577.0,0.77703,-0.302668,-0.21413713199999984
1149,1781699180649.0,0.77703,-0.302668,-0.21413713199999984
1150,1781699180711.0,0.776764,-0.302613,-0.1956313970000001
1151,1781699180778.0,0.776394,-0.302541,-0.19568712799999988
1152,1781699180842.0,0.776394,-0.302541,-0.19568712799999988
1153,1781699180911.0,0.776394,-0.302541,-0.19568712799999988
1154,1781699180980.0,0.778109,-0.30289,-0.1997374559999998
1155,1781699181081.0,0.783943,-0.304104,-0.2096361739999999
1156,1781699181186.0,0.783943,-0.304104,-0.2096361739999999
1157,1781699181283.0,0.798843,-0.307374,-0.22610290599999994
1158,1781699181418.0,0.823163,-0.315494,-0.27839317799999996
1159,1781699181530.0,0.834934,-0.319025,-0.30512844500000025
1160,1781699181599.0,0.834934,-0.319025,-0.30512844500000025
1161,1781699181654.0,0.845862,-0.319928,-0.3285569239999999
1162,1781699181721.0,0.847261,-0.320408,-0.32508025399999996
1163,1781699181820.0,0.847341,-0.32193,-0.3242869019999999
1164,1781699181924.0,0.847341,-0.32193,-0.3242869019999999
1165,1781699182022.0,0.846438,-0.322339,-0.32709576400000007
1166,1781699182126.0,0.846438,-0.322339,-0.32709576400000007
1167,1781699182195.0,0.848746,-0.323149,-0.3459544980000002
1168,1781699182258.0,0.859459,-0.327105,-0.37152809
1169,1781699182322.0,0.859459,-0.327105,-0.37152809
1170,1781699182389.0,0.870641,-0.33174,-0.419750037
1171,1781699182466.0,0.874271,-0.333402,-0.43978826800000004
1172,1781699182525.0,0.874271,-0.333402,-0.43978826800000004
1173,1781699182589.0,0.881803,-0.340379,-0.5256055719999999
1174,1781699182660.0,0.883054,-0.342387,-0.5999937399999999
1175,1781699182761.0,0.883054,-0.342387,-0.5999937399999999
1176,1781699182883.0,0.878124,-0.346523,-0.6311821919999998
1177,1781699182938.0,0.878124,-0.346523,-0.6311821919999998
1178,1781699182999.0,0.877355,-0.346504,-0.6317051070000002
1179,1781699183067.0,0.877355,-0.346504,-0.6317051070000002
1180,1781699183165.0,0.878339,-0.347221,-0.6409149859999999
1181,1781699183274.0,0.885464,-0.352597,-0.6656736219999999
1182,1781699183336.0,0.893906,-0.359574,-0.724650096
1183,1781699183400.0,0.896214,-0.361664,-0.7444298360000001
1184,1781699183500.0,0.904944,-0.371827,-0.8346662770000002
1185,1781699183612.0,0.907221,-0.376997,-0.8944264899999999
1186,1781699183676.0,0.907221,-0.376997,-0.8944264899999999
1187,1781699183737.0,0.908306,-0.377338,-0.904647454
1188,1781699183802.0,0.908306,-0.377338,-0.904647454
1189,1781699183870.0,0.908306,-0.377338,-0.904647454
1190,1781699183937.0,0.908822,-0.377661,-0.904594044
1191,1781699184003.0,0.908822,-0.377661,-0.904594044
1192,1781699184070.0,0.908796,-0.377626,-0.9046240939999999
1193,1781699184145.0,0.908796,-0.377626,-0.9046240939999999
1194,1781699184239.0,0.910755,-0.380173,-0.9363379780000001
1195,1781699184344.0,0.910755,-0.380173,-0.9363379780000001
1196,1781699184442.0,0.923455,-0.399057,-1.0258476
1197,1781699184576.0,0.923455,-0.399057,-1.0258476
1198,1781699184688.0,0.929546,-0.418423,-1.1200709729999998
1199,1781699184755.0,0.929546,-0.418423,-1.1200709729999998
1200,1781699184815.0,0.92561,-0.425993,-1.149409624
1201,1781699184878.0,0.92561,-0.425993,-1.149409624
1202,1781699184978.0,0.925946,-0.426781,-1.149624772
1203,1781699185084.0,0.923644,-0.427211,-1.144397058
1204,1781699185161.0,0.923644,-0.427211,-1.144397058
1205,1781699185227.0,0.923749,-0.427436,-1.155835475
1206,1781699185290.0,0.925366,-0.431283,-1.210478963
1207,1781699185352.0,0.925366,-0.431283,-1.210478963
1208,1781699185421.0,0.929002,-0.441494,-1.262842335
1209,1781699185489.0,0.929002,-0.441494,-1.262842335
1210,1781699185549.0,0.930183,-0.445334,-1.284130415
1211,1781699185625.0,0.928581,-0.455137,-1.336430467
1212,1781699185691.0,0.928581,-0.455137,-1.336430467
1213,1781699185751.0,0.930176,-0.459839,-1.349536431
1214,1781699185826.0,0.930605,-0.461829,-1.351686863
1215,1781699185895.0,0.930605,-0.461829,-1.351686863
1216,1781699185962.0,0.930605,-0.461829,-1.351686863
1217,1781699186029.0,0.930605,-0.461829,-1.351686863
1218,1781699186120.0,0.930647,-0.462047,-1.35145344
1219,1781699186225.0,0.930647,-0.462047,-1.35145344
1220,1781699186293.0,0.931003,-0.463702,-1.384473191
1221,1781699186358.0,0.930436,-0.470058,-1.406921424
1222,1781699186424.0,0.930436,-0.470058,-1.406921424
1223,1781699186490.0,0.931447,-0.484544,-1.484714834
1224,1781699186558.0,0.93163,-0.487373,-1.503880912
1225,1781699186658.0,0.928238,-0.49012,-1.562269698
1226,1781699186780.0,0.925529,-0.493166,-1.574414664
1227,1781699186839.0,0.925529,-0.493166,-1.574414664
1228,1781699186898.0,0.925499,-0.494211,-1.576109294
1229,1781699186961.0,0.925499,-0.494211,-1.576109294
1230,1781699187028.0,0.925502,-0.493953,-1.575983756
1231,1781699187095.0,0.925502,-0.494574,-1.596259202
1232,1781699187164.0,0.925502,-0.494574,-1.596259202
1233,1781699187228.0,0.925348,-0.50031,-1.611125212
1234,1781699187296.0,0.920169,-0.509119,-1.676933139
1235,1781699187397.0,0.919148,-0.517071,-1.713617276
1236,1781699187502.0,0.919148,-0.517071,-1.713617276
1237,1781699187599.0,0.918427,-0.522503,-1.7181835
1238,1781699187707.0,0.918427,-0.522503,-1.7181835
1239,1781699187801.0,0.918025,-0.525115,-1.721963014
1240,1781699187930.0,0.918025,-0.525115,-1.721963014
1241,1781699187970.0,0.918025,-0.525115,-1.721963014
1242,1781699188045.0,0.917984,-0.525362,-1.725535707
1243,1781699188111.0,0.917984,-0.525362,-1.725535707
1244,1781699188172.0,0.917484,-0.528542,-1.738104816
1245,1781699188237.0,0.917484,-0.528542,-1.738104816
1246,1781699188337.0,0.913892,-0.549149,-1.767623317
1247,1781699188443.0,0.913892,-0.549149,-1.767623317
1248,1781699188510.0,0.911112,-0.56176,-1.811830143
1249,1781699188575.0,0.910791,-0.562986,-1.818038343
1250,1781699188642.0,0.910791,-0.562986,-1.818038343
1251,1781699188708.0,0.909246,-0.568883,-1.85793346
1252,1781699188788.0,0.908745,-0.570559,-1.858635619
1253,1781699188850.0,0.908745,-0.570559,-1.858635619
1254,1781699188909.0,0.913068,-0.571759,-1.848923729
1255,1781699188975.0,0.908287,-0.588628,-1.860201191
1256,1781699189077.0,0.904134,-0.602099,-1.883780264
1257,1781699189201.0,0.89847,-0.618922,-1.909523291
1258,1781699189260.0,0.89847,-0.618922,-1.909523291
1259,1781699189322.0,0.893238,-0.63339,-1.926918303
1260,1781699189380.0,0.893238,-0.63339,-1.926918303
1261,1781699189448.0,0.885432,-0.652583,-1.944431708
1262,1781699189514.0,0.877369,-0.672941,-1.942292442
1263,1781699189581.0,0.877369,-0.672941,-1.942292442
1264,1781699189648.0,0.870378,-0.691157,-1.93029216
1265,1781699189716.0,0.866938,-0.700424,-1.921156442
1266,1781699189782.0,0.866938,-0.700424,-1.921156442
1267,1781699189850.0,0.857498,-0.723285,-1.890689572
1268,1781699189917.0,0.85063,-0.745345,-1.850926291
1269,1781699189984.0,0.85063,-0.745345,-1.850926291
1270,1781699190052.0,0.842038,-0.764284,-1.81381561
1271,1781699190120.0,0.837022,-0.781885,-1.773087127
1272,1781699190192.0,0.837022,-0.781885,-1.773087127
1273,1781699190254.0,0.835008,-0.792409,-1.74654037
1274,1781699190354.0,0.835743,-0.812197,-1.685352439
1275,1781699190470.0,0.83589,-0.814085,-1.680970775
1276,1781699190536.0,0.83589,-0.814085,-1.680970775
1277,1781699190593.0,0.839112,-0.82628,-1.638787324
1278,1781699190657.0,0.839157,-0.832374,-1.636365231
1279,1781699190723.0,0.839099,-0.833317,-1.636968759
1280,1781699190798.0,0.839099,-0.833317,-1.636968759
1281,1781699190863.0,0.839095,-0.833394,-1.637338339
1282,1781699190925.0,0.839095,-0.833394,-1.637338339
1283,1781699190993.0,0.839095,-0.833394,-1.637338339
1284,1781699191059.0,0.839095,-0.833394,-1.637338339
1285,1781699191126.0,0.838879,-0.838457,-1.597956056
1286,1781699191194.0,0.838746,-0.843672,-1.586828407
1287,1781699191294.0,0.885585,-0.837552,-1.549508451
1288,1781699191398.0,0.886158,-0.852546,-1.51356317
1289,1781699191496.0,0.883998,-0.860152,-1.504823497
1290,1781699191602.0,0.884101,-0.86608,-1.501476429
1291,1781699191670.0,0.884101,-0.86608,-1.501476429
1292,1781699191734.0,0.884216,-0.867654,-1.501160602
1293,1781699191799.0,0.884216,-0.867654,-1.501160602
1294,1781699191865.0,0.884216,-0.867654,-1.501160602
1295,1781699191943.0,0.88454,-0.87243,-1.503946354
1296,1781699192005.0,0.88454,-0.87243,-1.503946354
1297,1781699192077.0,0.88522,-0.883131,-1.50314656
1298,1781699192145.0,0.886137,-0.895636,-1.480894628
1299,1781699192211.0,0.886137,-0.895636,-1.480894628
1300,1781699192270.0,0.887365,-0.90683,-1.44825246
1301,1781699192336.0,0.887755,-0.909592,-1.436757428
1302,1781699192438.0,0.885074,-0.908162,-1.430714956
1303,1781699192572.0,0.885228,-0.909165,-1.431018983
1304,1781699192696.0,0.885228,-0.909165,-1.431018983
1305,1781699192748.0,0.885228,-0.909165,-1.431018983
1306,1781699192808.0,0.885385,-0.910207,-1.403322614
1307,1781699192882.0,0.886743,-0.917804,-1.380096297
1308,1781699192941.0,0.886743,-0.917804,-1.380096297
1309,1781699193006.0,0.888279,-0.925839,-1.383736147
1310,1781699193074.0,0.884768,-0.940657,-1.358446946
1311,1781699193141.0,0.884768,-0.940657,-1.358446946
1312,1781699193208.0,0.888502,-0.958852,-1.331296391
1313,1781699193285.0,0.893421,-0.97824,-1.313877679
1314,1781699193345.0,0.899151,-1.012945,-1.315584571
1315,1781699193410.0,0.899151,-1.012945,-1.315584571
1316,1781699193479.0,0.904767,-1.035079,-1.333361751
1317,1781699193545.0,0.904767,-1.035079,-1.333361751
1318,1781699193612.0,0.9086,-1.051683,-1.356493111
1319,1781699193679.0,0.9086,-1.051683,-1.356493111
1320,1781699193746.0,0.91027,-1.059575,-1.368705863
1321,1781699193827.0,0.913331,-1.088693,-1.418617545
1322,1781699193915.0,0.915772,-1.106524,-1.451569564
1323,1781699194020.0,0.915791,-1.12424,-1.491882235
1324,1781699194087.0,0.916966,-1.14365,-1.518552468
1325,1781699194161.0,0.916966,-1.14365,-1.518552468
1326,1781699194227.0,0.916966,-1.14365,-1.518552468
1327,1781699194285.0,0.917885,-1.162343,-1.522666242
1328,1781699194359.0,0.918675,-1.17955,-1.524492209
1329,1781699194429.0,0.918675,-1.17955,-1.524492209
1330,1781699194487.0,0.919138,-1.19225,-1.54846913
1331,1781699194562.0,0.922722,-1.198975,-1.557250883
1332,1781699194654.0,0.923297,-1.204378,-1.562674516
1333,1781699194759.0,0.923311,-1.2064,-1.55784745
1334,1781699194856.0,0.923373,-1.210562,-1.555533524
1335,1781699194991.0,0.92348,-1.218098,-1.560395808
1336,1781699195116.0,0.923526,-1.234334,-1.577158762
1337,1781699195172.0,0.923323,-1.251077,-1.589576095
1338,1781699195228.0,0.923323,-1.251077,-1.589576095
1339,1781699195301.0,0.923248,-1.254925,-1.591650112
1340,1781699195365.0,0.923248,-1.254925,-1.591650112
1341,1781699195429.0,0.916531,-1.283364,-1.602222965
1342,1781699195493.0,0.915862,-1.307231,-1.593204985
1343,1781699195595.0,0.917999,-1.340033,-1.55032911
1344,1781699195700.0,0.919089,-1.358263,-1.521770755
1345,1781699195763.0,0.919551,-1.366603,-1.509083578
1346,1781699195831.0,0.919551,-1.366603,-1.509083578
1347,1781699195931.0,0.924975,-1.394993,-1.456804155
1348,1781699196050.0,0.927072,-1.411483,-1.431398544
1349,1781699196112.0,0.927072,-1.411483,-1.431398544
1350,1781699196167.0,0.930215,-1.430232,-1.399018544
1351,1781699196228.0,0.933796,-1.449113,-1.369111325
1352,1781699196335.0,0.935154,-1.455599,-1.358757053
1353,1781699196455.0,0.941338,-1.483079,-1.312559505
1354,1781699196512.0,0.94582,-1.499201,-1.286690313
1355,1781699196670.0,0.948761,-1.517828,-1.258667212
1356,1781699196801.0,0.954656,-1.535936,-1.228485797
1357,1781699196854.0,0.954656,-1.535936,-1.228485797
1358,1781699196908.0,0.95695,-1.542279,-1.217796379
1359,1781699196974.0,0.969216,-1.568169,-1.167772674
1360,1781699197074.0,0.976159,-1.583892,-1.142224738
1361,1781699197276.0,0.940072,-1.64363,-1.08843495
1362,1781699197410.0,0.966324,-1.681602,-1.024838145
1363,1781699197517.0,0.966324,-1.681602,-1.024838145
1364,1781699197611.0,0.976803,-1.698653,-1.018683792
1365,1781699197721.0,1.001543,-1.735067,-1.0046905160000001
1366,1781699197794.0,1.001543,-1.735067,-1.0046905160000001
1367,1781699198084.0,1.030161,-1.783372,-1.0044738950000003
1368,1781699198223.0,1.051119,-1.816987,-1.025641111
1369,1781699198337.0,1.055761,-1.824689,-1.031721692
1370,1781699198391.0,1.055761,-1.824689,-1.031721692
1371,1781699198463.0,1.073246,-1.852667,-1.0570268570000003
1372,1781699198520.0,1.073246,-1.852667,-1.0570268570000003
1373,1781699198584.0,1.081349,-1.867072,-1.0573196889999998
1374,1781699198659.0,1.093496,-1.888083,-1.0261439389999998
1375,1781699198755.0,1.1027,-1.907588,-0.998899508
1376,1781699198881.0,1.113399,-1.925776,-0.992447571
1377,1781699198933.0,1.119703,-1.935337,-0.9826608769999998
1378,1781699198989.0,1.119703,-1.935337,-0.9826608769999998
1379,1781699199063.0,1.119703,-1.935337,-0.9826608769999998
1380,1781699199129.0,1.130814,-1.95852,-0.9480662799999999
1381,1781699199196.0,1.141996,-1.973578,-0.9134568999999999
1382,1781699199265.0,1.154211,-1.982184,-0.8729178869999998
1383,1781699199325.0,1.169239,-1.995515,-0.8137029120000001
1384,1781699199390.0,1.169239,-1.995515,-0.8137029120000001
1385,1781699199492.0,1.175948,-2.002412,-0.7856639940000001
1386,1781699199598.0,1.198244,-2.014323,-0.71493691
1387,1781699199695.0,1.289629,-2.014506,-0.5608838179999998
1388,1781699199829.0,1.307752,-2.019709,-0.4953611229999999
1389,1781699199955.0,1.316381,-2.021701,-0.4650462430000002
1390,1781699200012.0,1.325758,-2.00012,-0.3879994720000002
1391,1781699200067.0,1.325758,-2.00012,-0.3879994720000002
1392,1781699200131.0,1.356733,-1.999727,-0.30117135500000014
1393,1781699200231.0,1.356733,-1.999727,-0.30117135500000014
1394,1781699200336.0,1.388658,-1.998901,-0.215958675
1395,1781699200403.0,1.411917,-2.003988,-0.14152312100000008
1396,1781699200471.0,1.411917,-2.003988,-0.14152312100000008
1397,1781699200537.0,1.444606,-1.995018,-0.05026290700000002
1398,1781699200601.0,1.458825,-1.996489,0.019098287999999908
1399,1781699200667.0,1.458825,-1.996489,0.019098287999999908
1400,1781699200734.0,1.478915,-1.989748,0.08244178700000004
1401,1781699200801.0,1.478915,-1.989748,0.08244178700000004
1402,1781699200870.0,1.479326,-1.9868,0.09991217299999988
1403,1781699200970.0,1.481907,-1.98339,0.1063368790000001
1404,1781699201075.0,1.484933,-1.983028,0.11025861500000023
1405,1781699201148.0,1.485607,-1.982942,0.10999818300000008
1406,1781699201216.0,1.485607,-1.982942,0.10999818300000008
1407,1781699201278.0,1.485607,-1.982942,0.10999818300000008
1408,1781699201340.0,1.483912,-1.976395,0.11223184500000016
1409,1781699201406.0,1.484989,-1.974974,0.13924620799999987
1410,1781699201473.0,1.484989,-1.974974,0.13924620799999987
1411,1781699201540.0,1.504483,-1.971831,0.20257463499999995
1412,1781699201607.0,1.51681,-1.969051,0.24829917299999993
1413,1781699201674.0,1.51681,-1.969051,0.24829917299999993
1414,1781699201742.0,1.531968,-1.962851,0.30100245800000014
1415,1781699201811.0,1.543626,-1.956424,0.333216631
1416,1781699201912.0,1.546157,-1.954215,0.3394188699999998
1417,1781699202116.0,1.554941,-1.947192,0.33895376200000005
1418,1781699202269.0,1.564292,-1.943997,0.3233062200000001
1419,1781699202364.0,1.576446,-1.939791,0.3469065969999998
1420,1781699202422.0,1.576446,-1.939791,0.3469065969999998
1421,1781699202485.0,1.593088,-1.933641,0.362191036
1422,1781699202557.0,1.603055,-1.929847,0.3663565850000001
